artists,decade,year,name,genres,duration_ms,artist_song,release_date,valence,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,id
Shamshad Begum,1940,1944,Mere Devta Lo Meri Aarti,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",154552,Shamshad Begum - Mere Devta Lo Meri Aarti,1944,0.493,0.9890000000000001,0.539,0.0918,0,0.011000000000000001,2,0.10800000000000001,-15.349,1,0,0.18899999999999997,167.196,78m7pA2RffOKtCWIbyLfIL
Shamshad Begum,1940,1948,Phir Mere Dil Men Woh Aane Lage,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",151573,Shamshad Begum - Phir Mere Dil Men Woh Aane Lage,1948,0.828,0.9940000000000001,0.785,0.35700000000000004,0,0.0569,0,0.363,-9.967,1,0,0.0787,101.323,3nC2aSW3dN6KqzWvaJW6eM
Shamshad Begum,1940,1948,Aa Raja Mohe Apna Bana Le,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",150083,Shamshad Begum - Aa Raja Mohe Apna Bana Le,1948,0.654,0.988,0.86,0.185,0,0.000411,8,0.32799999999999996,-7.92,1,0,0.485,124.397,3RWxV7Fgu4znARvmtLFuKr
Shamshad Begum,1940,1948,Nazar Mil Gayee,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",146782,Shamshad Begum - Nazar Mil Gayee,1948,0.8759999999999999,0.9690000000000001,0.615,0.389,0,1.86e-05,0,0.0886,-8.838,1,0,0.0683,98.541,0joz0J52hKwjOyMqscaE8z
Shamshad Begum,1940,1947,Miyan Ji Ko Chadh Jaye Bukhar,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",146469,Shamshad Begum - Miyan Ji Ko Chadh Jaye Bukhar,1947,0.802,0.862,0.5329999999999999,0.441,0,0.00248,5,0.221,-7.706,0,0,0.152,106.139,1zB2hBeJwQH2RT7VGvzuC0
Shamshad Begum,1940,1947,Maine Likh Likh Chitthian Dali,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",146067,Shamshad Begum - Maine Likh Likh Chitthian Dali,1947,0.748,0.996,0.48100000000000004,0.27399999999999997,0,0.11199999999999999,6,0.6,-13.804,0,0,0.24100000000000002,60.007,4EKqCW9kqOOZ4xqzL3LAHC
Shamshad Begum,1940,1949,Pi Aaye Aakar Chal Bhi Diye,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",142933,Shamshad Begum - Pi Aaye Aakar Chal Bhi Diye,1949,0.816,0.935,0.6729999999999999,0.28,0,0.000883,10,0.369,-13.017000000000001,1,0,0.0723,95.204,27PFCwMIvl8XeepCjFt7kZ
Shamshad Begum,1940,1948,Piya Nahin Aaye More,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",142150,Shamshad Begum - Piya Nahin Aaye More,1948,0.6809999999999999,0.9940000000000001,0.5479999999999999,0.264,0,0.93,3,0.342,-17.239,0,0,0.0491,66.80199999999999,29PFcf67naB0TwTJcuVfhB
Shamshad Begum,1940,1944,Laye Balamwa Mere Liye,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",138590,Shamshad Begum - Laye Balamwa Mere Liye,1944,0.961,0.983,0.706,0.6779999999999999,0,0.7859999999999999,8,0.8809999999999999,-7.0829999999999975,0,0,0.177,124.32799999999999,5VEuMgfF5Bf1GekBYBwOZa
Shamshad Begum,1940,1948,Dharti Ko Akash Pukare,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",126200,Shamshad Begum - Dharti Ko Akash Pukare,1948,0.40399999999999997,0.889,0.21100000000000002,0.48,0,0.0851,0,0.445,-9.701,1,0,0.034,88.146,0MTq441SAQw4d6FB4UsqH4
Shamshad Begum,1940,1943,Mere Man Ki Duniya Basa Di,"classic bollywood, classic pakistani pop, filmi, ghazal, sufi",92709,Shamshad Begum - Mere Man Ki Duniya Basa Di,1943,0.873,0.975,0.7020000000000001,0.44,0,0.23800000000000002,8,0.777,-12.09,0,0,0.39,129.041,3u8vsjA8sxo2WXXlQQhi5Y
"Giuseppe Verdi, Arturo Toscanini",1940,1947,"Otello: Act III: Dio ti giocondi, o sposo",,548600,"Giuseppe Verdi, Arturo Toscanini - Otello: Act III: Dio ti giocondi, o sposo",1947,0.158,0.977,0.316,0.187,0,0.0608,4,0.28600000000000003,-15.686,1,0,0.057999999999999996,90.404,3oQeAQpXBheqvgtzC5EJHg
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act III: A terra!...sì...nel livido fango,,469773,"Giuseppe Verdi, Arturo Toscanini - Otello: Act III: A terra!...sì...nel livido fango",1947,0.171,0.96,0.33399999999999996,0.405,0,0.508,1,0.406,-12.894,1,0,0.0844,128.17600000000002,1u3wQKK0FA1v0foJIW8O5Z
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act IV: Mia madre aveva una povera ancella (Willow Song),,382267,"Giuseppe Verdi, Arturo Toscanini - Otello: Act IV: Mia madre aveva una povera ancella (Willow Song)",1947,0.0602,0.986,0.33399999999999996,0.0432,0,0.00759,6,0.0979,-20.312,1,0,0.0474,128.891,3TGpDsrdn0dqQDjIXSjyjQ
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: March and Ballet,,352133,"Giuseppe Verdi, Arturo Toscanini - Aida: March and Ballet",1949,0.46,0.669,0.41200000000000003,0.218,0,0.51,8,0.311,-17.551,1,0,0.038,110.88799999999999,4FTtgsbhZseALk3i6KUtlT
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Di sprezzo degno sè stesso rende,,339360,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Di sprezzo degno sè stesso rende",1946,0.259,0.985,0.337,0.29600000000000004,0,0.0275,3,0.435,-12.081,1,1,0.071,95.33,3fSbYzYQLH0PUeSCmIrevs
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: Silenzio! Aida verso noi s'avanza,,336773,"Giuseppe Verdi, Arturo Toscanini - Aida: Silenzio! Aida verso noi s'avanza",1949,0.126,0.9670000000000001,0.335,0.10099999999999999,0,1.79e-06,5,0.254,-20.605999999999998,1,0,0.0508,125.661,44MiXsMEpaObMBIc65QUkI
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act IV: Chi è la?,,316467,"Giuseppe Verdi, Arturo Toscanini - Otello: Act IV: Chi è la?",1947,0.17300000000000001,0.972,0.307,0.11900000000000001,0,0.335,4,0.126,-16.572,1,0,0.0482,57.858000000000004,67P23bD1Ngfj54WCDYofz8
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act III: Viva il Leon di San Marco!,,301733,"Giuseppe Verdi, Arturo Toscanini - Otello: Act III: Viva il Leon di San Marco!",1947,0.196,0.9540000000000001,0.363,0.24,0,0.00165,0,0.154,-14.126,1,0,0.057999999999999996,91.02,6NwCZYnMm7CUeZ0WmfOEhD
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act II: Dove guardi splendono,,287933,"Giuseppe Verdi, Arturo Toscanini - Otello: Act II: Dove guardi splendono",1947,0.207,0.9690000000000001,0.27899999999999997,0.0848,0,0.29600000000000004,4,0.331,-28.340999999999998,1,0,0.0474,115.56200000000001,0kpcKDmaFTmQQFmATwyMVI
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Dell'invito trascorsa è già l'ora,,283573,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Dell'invito trascorsa è già l'ora",1946,0.431,0.958,0.391,0.324,0,0.000389,9,0.33399999999999996,-12.4,1,1,0.0787,162.487,7KwqP7CXOp4YKqWmwSl5UQ
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act I: Esultate!,,282120,"Giuseppe Verdi, Arturo Toscanini - Otello: Act I: Esultate!",1947,0.114,0.9329999999999999,0.473,0.121,0,0.00144,9,0.6759999999999999,-18.396,1,1,0.142,81.84899999999998,2HdfjG8GKq2eELRFewMdaM
"Giuseppe Verdi, Arturo Toscanini",1940,1946,"La Traviata: Ah, dite alla giovine",,281533,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Ah, dite alla giovine",1946,0.10099999999999999,0.98,0.326,0.133,0,0.0302,3,0.239,-17.816,1,1,0.0505,104.685,3oC44Ian9K6uV6fdq241Ch
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act IV: Niun mi tema,,278013,"Giuseppe Verdi, Arturo Toscanini - Otello: Act IV: Niun mi tema",1947,0.04,0.986,0.304,0.0812,0,0.46299999999999997,4,0.111,-16.895,0,0,0.0524,118.961,3kRhkFjRmCfBj2Mnpjf3en
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act II: D'un uom che geme,,275507,"Giuseppe Verdi, Arturo Toscanini - Otello: Act II: D'un uom che geme",1947,0.15,0.98,0.278,0.10099999999999999,0,0.013000000000000001,5,0.213,-19.784000000000002,1,0,0.0478,84.63799999999998,2VSW4kAwtOt6UR9HNK4YTb
"Giuseppe Verdi, Arturo Toscanini",1940,1949,"Aida: Nume, custode e vindice",,266787,"Giuseppe Verdi, Arturo Toscanini - Aida: Nume, custode e vindice",1949,0.16899999999999998,0.978,0.15,0.11599999999999999,0,0.00372,3,0.10800000000000001,-19.381,1,0,0.036000000000000004,60.015,1m8Hj7ER6ixH30KApRpVZj
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act IV: Ave Maria,,262000,"Giuseppe Verdi, Arturo Toscanini - Otello: Act IV: Ave Maria",1947,0.0697,0.978,0.257,0.0214,0,0.0431,8,0.11599999999999999,-23.896,1,0,0.0438,129.928,7t8rd7rn3d4mzh8b1zZaIv
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Annina? - Commandate?,,255640,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Annina? - Commandate?",1946,0.11199999999999999,0.9420000000000001,0.406,0.055,0,4.650000000000001e-05,8,0.22399999999999998,-22.116,1,0,0.0812,101.376,6zLOFjf54FejQrBmTwf53U
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act I: Una vela!,,252733,"Giuseppe Verdi, Arturo Toscanini - Otello: Act I: Una vela!",1947,0.0394,0.7759999999999999,0.251,0.307,0,0.917,1,0.39,-15.722999999999999,1,1,0.0836,74.434,6pvflz1CQyyQIOrWg1C7BY
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Non sapete quale affetto,,244467,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Non sapete quale affetto",1946,0.321,0.961,0.344,0.163,0,0.00366,1,0.409,-16.633,1,1,0.11800000000000001,83.978,6J9EE9ZAZAIdLuij5H3vf9
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act II: Ciò m'accora,,240680,"Giuseppe Verdi, Arturo Toscanini - Otello: Act II: Ciò m'accora",1947,0.273,0.976,0.47100000000000003,0.135,0,4.28e-05,9,0.677,-17.967,1,0,0.0988,130.35399999999998,1JAfZPr5Qj2Tb43In1PJnh
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act II: Era la notte,,238293,"Giuseppe Verdi, Arturo Toscanini - Otello: Act II: Era la notte",1947,0.153,0.975,0.29,0.0326,0,3.5700000000000014e-05,0,0.309,-20.213,1,0,0.0561,165.10299999999995,6IN1Kq7lRVqn6IrbDM73Ji
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act II: Credo in un Dio crudel (Iago's Credo),,237613,"Giuseppe Verdi, Arturo Toscanini - Otello: Act II: Credo in un Dio crudel (Iago's Credo)",1947,0.16699999999999998,0.97,0.336,0.17800000000000002,0,0.0155,5,0.244,-17.925,1,0,0.054000000000000006,94.39399999999999,1yKdjrSMNkDpyHKdU9TKRs
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act I: Inaffia l'ugola!,,229187,"Giuseppe Verdi, Arturo Toscanini - Otello: Act I: Inaffia l'ugola!",1947,0.49,0.981,0.583,0.23600000000000002,0,0.0375,9,0.524,-15.282,1,0,0.13,122.958,7wABLgmDKLA1bxQRa1BmaR
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Alfredo! Voi?,,226933,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Alfredo! Voi?",1946,0.408,0.981,0.544,0.24,0,1.11e-05,5,0.318,-13.782,0,1,0.136,97.616,2VGhyh33MKnwkyHwKwCrDp
"Giuseppe Verdi, Arturo Toscanini",1940,1946,"La Traviata: Parigi, o cara",,224600,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Parigi, o cara",1946,0.262,0.99,0.36200000000000004,0.21899999999999997,0,0.000869,8,0.11800000000000001,-14.664000000000001,1,0,0.0555,99.852,6cciRabIdxTwNQRkoxYUgE
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act III: Dio! mi potevi scagliar,,223160,"Giuseppe Verdi, Arturo Toscanini - Otello: Act III: Dio! mi potevi scagliar",1947,0.11199999999999999,0.982,0.315,0.174,0,0.20800000000000002,3,0.107,-15.85,1,0,0.0419,81.562,2o7FBww3tod7idU1gstmFt
"Giuseppe Verdi, Arturo Toscanini",1940,1947,"Otello: Act III: Vieni, l'aula è deserta",,218973,"Giuseppe Verdi, Arturo Toscanini - Otello: Act III: Vieni, l'aula è deserta",1947,0.517,0.975,0.47,0.161,0,0.00806,1,0.11699999999999999,-18.944000000000006,1,0,0.0871,149.441,7oMf8cEXVjDWaUS0ZLpnvk
"Giuseppe Verdi, Arturo Toscanini",1940,1946,"La Traviata: Act III, Prelude",,217333,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Act III, Prelude",1946,0.10300000000000001,0.469,0.217,0.087,0,0.878,8,0.271,-19.31,1,1,0.0397,89.664,5wGAUZcGkHiQgYyYbnzLOb
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Di Provenza,,216733,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Di Provenza",1946,0.242,0.986,0.299,0.0937,0,0.00237,1,0.10099999999999999,-20.377,1,1,0.0434,85.912,4vSaDa7oGZ2lheLCgAAsj9
"Giuseppe Verdi, Arturo Toscanini",1940,1946,"La Traviata: Act I, Prelude",,215947,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Act I, Prelude",1946,0.0827,0.89,0.29100000000000004,0.133,0,0.813,11,0.596,-15.597000000000001,1,1,0.0366,61.455,6duvZn7zdB8w8pfVYUzxaH
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act I: Venga la morte!,,213813,"Giuseppe Verdi, Arturo Toscanini - Otello: Act I: Venga la morte!",1947,0.0377,0.9890000000000001,0.272,0.094,0,0.509,4,0.107,-16.945999999999998,1,0,0.0483,140.915,3mnRIIWdj8pGIwwXWgdKKn
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act II: Ora e per sempre addio,,212173,"Giuseppe Verdi, Arturo Toscanini - Otello: Act II: Ora e per sempre addio",1947,0.408,0.973,0.408,0.27,0,0.004079999999999999,3,0.162,-14.309000000000001,0,0,0.171,193.375,3bgNYsuf1qCChKKNnnBjQI
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act IV: Era più calmo?,,208067,"Giuseppe Verdi, Arturo Toscanini - Otello: Act IV: Era più calmo?",1947,0.0459,0.98,0.14800000000000002,0.0069700000000000005,0,0.184,1,0.115,-27.846,1,0,0.0469,58.625,5e1NQX4CLSkhKgcfiHE19N
"Giuseppe Verdi, Arturo Toscanini",1940,1946,"La Traviata: Dammi tu forza, o cielo!",,203773,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Dammi tu forza, o cielo!",1946,0.122,0.9640000000000001,0.37799999999999995,0.122,0,0.000868,5,0.36200000000000004,-18.586,1,1,0.0713,95.775,0PtkyPm21t6vlMl4GDs994
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: A lui vivo la tomba!,,202573,"Giuseppe Verdi, Arturo Toscanini - Aida: A lui vivo la tomba!",1949,0.175,0.8590000000000001,0.331,0.345,0,0.000327,9,0.428,-12.265999999999998,0,0,0.0525,72.89399999999998,1XrBGk55WeG61cXE8SFidR
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Morrò! Morrò!,,197560,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Morrò! Morrò!",1946,0.185,0.976,0.401,0.177,0,0.0178,10,0.231,-16.643,1,0,0.0761,103.009,3s1Y42KH7JtcVOlIyGSthC
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: Prelude,,193720,"Giuseppe Verdi, Arturo Toscanini - Aida: Prelude",1949,0.0398,0.691,0.14300000000000002,0.0541,0,0.0569,2,0.39899999999999997,-21.245,1,0,0.0369,84.611,0pp3CRmaKRjhDgwbGGekkF
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Sempre libera,,193133,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Sempre libera",1946,0.29,0.9490000000000001,0.335,0.157,0,0.00671,8,0.1,-15.975,1,1,0.0967,67.497,6VJ9zlxrtPRW9k7lM0byzJ
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: Radamès! Radamès! Radamès!,,189667,"Giuseppe Verdi, Arturo Toscanini - Aida: Radamès! Radamès! Radamès!",1949,0.0422,0.845,0.247,0.278,0,0.00105,9,0.85,-23.708000000000002,1,0,0.172,168.149,06FqLwQKFvY93fyMtg1AgA
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act IV: Calma come la tomba,,187573,"Giuseppe Verdi, Arturo Toscanini - Otello: Act IV: Calma come la tomba",1947,0.14,0.9790000000000001,0.42,0.187,0,0.00151,0,0.614,-13.466,1,0,0.158,86.426,1SVoAcfIeqv5dkxClXRL2c
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Alfredo? - Per Parigi or or partiva,,187333,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Alfredo? - Per Parigi or or partiva",1946,0.126,0.9790000000000001,0.5710000000000001,0.0613,0,0.0,5,0.175,-19.445,0,1,0.192,107.895,6DDol5t30xCpW2Be3a2esO
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Lunga de lei; De'miei bollenti spiriti,,187173,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Lunga de lei; De'miei bollenti spiriti",1946,0.413,0.976,0.35200000000000004,0.23199999999999998,0,1.3800000000000007e-05,3,0.125,-17.162,1,1,0.0805,89.994,2FPP2lRXZIZLpmInMAIsla
"Giuseppe Verdi, Arturo Toscanini",1940,1946,"La Traviata: E strano. è strano! Ah, fors è lui",,176907,"Giuseppe Verdi, Arturo Toscanini - La Traviata: E strano. è strano! Ah, fors è lui",1946,0.14300000000000002,0.9740000000000001,0.41700000000000004,0.0688,0,5.19e-05,0,0.305,-19.42,1,1,0.0644,102.462,35i9ROY9HDfQHwZgjxvv7V
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Libiamo ne' lieti calici (Brindisi),,174467,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Libiamo ne' lieti calici (Brindisi)",1946,0.495,0.972,0.488,0.24,0,9.22e-05,10,0.588,-14.107000000000001,1,1,0.0797,108.936,0nP1dJfI177JyGUfKboLIb
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act I: Olà! che avvien?,,172800,"Giuseppe Verdi, Arturo Toscanini - Otello: Act I: Olà! che avvien?",1947,0.218,0.977,0.55,0.0752,0,2.8100000000000002e-05,0,0.161,-18.156,1,0,0.203,129.156,1zwVvUessRjO0V4dyV9NYU
"Giuseppe Verdi, Arturo Toscanini",1940,1946,"La Traviata: Prendi, quest'è l'immagine",,170067,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Prendi, quest'è l'immagine",1946,0.126,0.99,0.35700000000000004,0.223,0,0.0238,8,0.5539999999999999,-15.395999999999999,0,0,0.0792,100.116,2pVxSkb5stYrKP4HUlfUp2
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act I: Quando narravi,,170040,"Giuseppe Verdi, Arturo Toscanini - Otello: Act I: Quando narravi",1947,0.158,0.9840000000000001,0.265,0.19399999999999998,0,0.0546,5,0.322,-15.812000000000001,1,0,0.0624,68.443,7omYMFZfz2zfHEk8kjg2Tz
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Noi siamo zingarelle,,169093,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Noi siamo zingarelle",1946,0.653,0.965,0.62,0.151,0,0.000175,4,0.573,-11.452,0,1,0.0468,60.038999999999994,2uL8bLcMVX0NzmlljNEEEh
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act II: Non ti crucciar,,166213,"Giuseppe Verdi, Arturo Toscanini - Otello: Act II: Non ti crucciar",1947,0.285,0.97,0.327,0.0284,0,0.00044699999999999997,5,0.447,-24.151999999999997,1,0,0.061,79.678,20Q1mnsNLWB276yyvRjS60
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act I: Fuoco di gioia!,,162547,"Giuseppe Verdi, Arturo Toscanini - Otello: Act I: Fuoco di gioia!",1947,0.355,0.9520000000000001,0.484,0.0851,0,0.0244,4,0.245,-22.932,0,0,0.0659,125.87799999999999,0KmpCzMxL8ULnZxd5aDD0R
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: Ah! tu dêi vivere!,,162160,"Giuseppe Verdi, Arturo Toscanini - Aida: Ah! tu dêi vivere!",1949,0.255,0.98,0.281,0.23,0,0.0,6,0.645,-14.888,1,0,0.0424,79.357,244hxUcaBeYRx7aAhVxuUZ
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Di Madride noi siam mattadori,,155240,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Di Madride noi siam mattadori",1946,0.8190000000000001,0.945,0.599,0.312,0,3.4899999999999995e-05,7,0.243,-11.499,1,1,0.0506,135.12,75vUpOjZoGFqKm3jiulEG7
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Un dì felice eterea,,150733,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Un dì felice eterea",1946,0.446,0.9790000000000001,0.39899999999999997,0.16399999999999998,0,3.3e-05,5,0.138,-16.628,1,1,0.0795,100.83,5u4NH0eW3JbLoNc97TL4fi
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: Chi mai fra gl'inni e i plausi,,149573,"Giuseppe Verdi, Arturo Toscanini - Aida: Chi mai fra gl'inni e i plausi",1949,0.155,0.97,0.44,0.0869,0,0.0,7,0.524,-21.521,0,0,0.0475,103.124,3V5kiLfvGN6bupU6c9uqs3
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: In armi ora si desta il popol nostro,,147347,"Giuseppe Verdi, Arturo Toscanini - Aida: In armi ora si desta il popol nostro",1949,0.267,0.866,0.499,0.273,0,0.0,1,0.18600000000000005,-16.817999999999998,1,0,0.128,35.25,23OIi6xRBmTNBqXJSqhkBP
"Giuseppe Verdi, Arturo Toscanini",1940,1947,"Otello: Act II: Si, pel ciel",,146000,"Giuseppe Verdi, Arturo Toscanini - Otello: Act II: Si, pel ciel",1947,0.467,0.986,0.396,0.37,0,0.385,11,0.297,-11.525,0,0,0.0671,79.91,1tedX2aqyvMHW8QOWKIFbe
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Invitato a qui seguirmi,,141560,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Invitato a qui seguirmi",1946,0.406,0.981,0.46,0.35700000000000004,0,0.00294,8,0.573,-12.67,1,0,0.111,96.29700000000001,6Fv7AlDZRcHLMoGY517Hdo
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: Su! del Nilo al sacro lido,,139800,"Giuseppe Verdi, Arturo Toscanini - Aida: Su! del Nilo al sacro lido",1949,0.2,0.9390000000000001,0.355,0.152,0,6.14e-05,8,0.0853,-20.315,1,0,0.0604,101.18299999999999,0bbrCk4hGsZdpP9MkyewJK
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Che è ciò (Waltz-Duet),,138200,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Che è ciò (Waltz-Duet)",1946,0.727,0.977,0.586,0.184,0,6.23e-05,8,0.349,-17.366,1,1,0.158,118.344,5DZXKcAacl64TfSglBmA1R
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: O tu che sei d'Osiride,,131600,"Giuseppe Verdi, Arturo Toscanini - Aida: O tu che sei d'Osiride",1949,0.15,0.877,0.154,0.0731,0,0.977,7,0.7390000000000001,-37.864000000000004,1,0,0.0508,137.27700000000002,2n4dd1ndv4N7T2n269GA1m
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: La fatal pietra sovra me si chiuse,,130600,"Giuseppe Verdi, Arturo Toscanini - Aida: La fatal pietra sovra me si chiuse",1949,0.0954,0.9309999999999999,0.265,0.105,0,1.6e-06,4,0.131,-21.359,0,0,0.051,95.441,1QOvaoz2jc4JhHy29iPvSf
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: Ohimè! morir mi sento,,130227,"Giuseppe Verdi, Arturo Toscanini - Aida: Ohimè! morir mi sento",1949,0.0777,0.917,0.215,0.0615,0,0.0233,4,0.10300000000000001,-20.027,1,1,0.0404,92.413,2zcgK8uMQbqV5AUzq48vqC
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: Padre! A costoro schiava non sono,,129600,"Giuseppe Verdi, Arturo Toscanini - Aida: Padre! A costoro schiava non sono",1949,0.0628,0.946,0.158,0.0527,0,0.000153,8,0.314,-22.77,0,0,0.0458,67.934,18eTySVc6Ak5T32cCRgO4t
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: Vieni d'Iside al tempio,,128093,"Giuseppe Verdi, Arturo Toscanini - Aida: Vieni d'Iside al tempio",1949,0.0753,0.988,0.244,0.0912,0,0.0254,7,0.52,-28.666,1,0,0.0516,118.523,3wD7FcatlJ13x3O6Yzf8G4
"Giuseppe Verdi, Arturo Toscanini",1940,1947,Otello: Act I: Già nella notte,,127067,"Giuseppe Verdi, Arturo Toscanini - Otello: Act I: Già nella notte",1947,0.0568,0.977,0.317,0.0697,0,0.109,6,0.278,-21.693,1,0,0.0564,79.28699999999998,2b1zeoUNS7NJ6afawSf5i1
"Giuseppe Verdi, Arturo Toscanini",1940,1949,Aida: Presago il core della tua condanna,,127067,"Giuseppe Verdi, Arturo Toscanini - Aida: Presago il core della tua condanna",1949,0.142,0.9309999999999999,0.23,0.0883,0,6.36e-05,3,0.156,-22.605999999999998,1,0,0.0454,93.024,2Zu8NvyigO3moLFvKIgMkC
"Giuseppe Verdi, Arturo Toscanini",1940,1946,La Traviata: Addio del passato,,125933,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Addio del passato",1946,0.078,0.976,0.354,0.11,0,0.353,5,0.124,-17.137999999999998,1,0,0.052000000000000005,109.279,6Wcgka0jGOYRMocgRinXmx
"Giuseppe Verdi, Arturo Toscanini",1940,1949,"Aida: Ma, dimmi",,124707,"Giuseppe Verdi, Arturo Toscanini - Aida: Ma, dimmi",1949,0.315,0.82,0.37799999999999995,0.253,0,0.0,6,0.271,-16.642,1,0,0.0676,135.982,0gWrtdG8g1D0uh6lkt1RXQ
"Giuseppe Verdi, Arturo Toscanini",1940,1946,"La Traviata: Ah, vive sol quel core all'amor mio!",,121533,"Giuseppe Verdi, Arturo Toscanini - La Traviata: Ah, vive sol quel core all'amor mio!",1946,0.239,0.9620000000000001,0.47,0.128,0,0.0,1,0.11599999999999999,-21.328000000000007,1,0,0.16899999999999998,83.052,7kJ2x51QlX6fFoF54FO7tN
