acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
3.13,39.7,70.7,0,14.8,18.7180483,6.54,55.0220808,25.4
70.2,66,55.7,4.12,12.2,20.6060312,2.9,52.5180519,62
86.2,36.6,34.2,1.50E-04,13.9,20.7419271,2.84,39.652567,38.9
94.1,29.8,21.7,38.8,10.9,28.266356,3.21,37.9719123,14.7
16.8,37.7,53.7,0.528,8.31,13.9503656,3.32,52.8152536,42.1
77.4,58.1,36.8,18.7,11.4,25.4659289,3.24,44.2252873,54.8
56.1,54.3,35.6,53.2,8.89,23.2543843,5.08,37.1468637,51
16.2,28.3,57.7,0,58.4,23.7429625,9.08,55.5264865,39.7
97.5,47,15.4,1.1,34.5,26.6631075,5.36,32.411729,35.6
65.4,60.7,16.9,8.11E-03,9.47,36.8180936,3.25,47.4216706,17
79.5,39.1,18.5,0,21.6,26.5466253,2.82,34.5084661,14.9
78.7,41.8,36.7,3.45E-03,10.8,22.9275869,5.03,40.6278909,31.6
98.9,8.32,17.4,95.4,16.8,38.4698764,3.99,34.9488269,7.04
97.1,51.9,27,87.7,10.3,28.7031644,5.04,37.8994956,46.6
82.4,51.4,27.3,0,12,21.2709506,3.67,38.7023588,30.1
49.9,63.8,60.3,6.90E-03,8.01,22.5910826,3.6,40.4943594,58.8
89.2,18.7,16.6,94.1,17.6,38.1301365,3.78,30.3823856,4.89
4.66,57.1,72.4,0.416,4.54,23.6831036,3.09,50.2764813,60.8
53.1,43.4,44,86.7,7.16,34.6680256,6.39,37.540342,19.4
22.4,52.8,60.1,0,14.1,18.0838672,3.17,61.3851274,83.2
54.3,52.9,42.2,0,37.6,14.3709959,2.65,43.0611775,80.3
89.3,61.7,27.5,75.2,8.03,22.6541772,5.6,30.8168861,15.6
60,55.7,30.5,96,9.04,35.3944218,2.87,58.6098495,71
30.9,65.5,41.2,0,17.5,22.5587265,2.96,51.7809079,91.3
41.9,59,85.2,0,18.6,9.5499256,11.2,51.2580841,58.8
0.242,50.1,57.9,2.23E-03,11,19.4606225,3.28,49.1868813,57.9
79.7,42.4,35.1,0,7.8,21.9649906,3.16,41.9544151,42.6
58,47.6,45.7,0.0189,11,23.2074678,2.82,35.3653279,42.2
45.7,57.8,50.4,0.41,9.42,26.2942471,4.08,49.1324641,74.1
32.4,37.8,69.7,1.36,14,19.8731638,8.05,69.0680006,44.5
81.8,38.9,30,93.9,11.5,26.642076,2.98,62.4508675,48.8
42.1,62.5,42.9,0,5.79,24.6877629,4.09,40.8798845,75.9
83.8,34,26.4,76.1,10.2,38.0816023,3.1,74.9027816,61.8
98.5,37.8,10.3,6.95,12.9,31.7462629,3.76,43.6618598,23.8
98.8,15.2,12.3,39.3,11,31.508445,3.88,65.7640386,23.5
73.8,45,32.9,2.92,15.1,26.7650294,3,55.2623538,28.1
72.2,50,44.8,1.65,13.8,33.9189801,3.24,33.6553716,87.1
67.9,22.2,23,0.807,19.3,21.6689316,3.05,36.6068775,6.17
80.1,60.1,41.8,4.36E-03,11.7,19.9864104,6.22,58.2695326,70.1
80.5,44.6,73.4,70.5,7.21,19.3360513,3.56,46.16254,96
22.8,46.5,36.9,5.01,17.1,27.8910244,3.41,37.7467088,52.4
31.4,83.3,32.5,0.192,9.66,23.0780431,7.05,45.2198665,92.1
82.2,50.6,31.1,39.1,14.1,21.4100822,4.19,53.8751334,53.1
92.9,34.2,7.64,0,9.47,37.6027309,4.43,71.2124574,19
9.75,40.1,67.2,4.38E-03,9.06,13.8193231,18.4,69.6289165,70.1
80.5,53.8,17.9,2.57,11.7,30.9454475,3.44,40.8794659,42.5
96.6,32.8,28.1,1.31E-03,19.2,25.7830195,3.12,39.5575462,46.2
25.3,91.2,60.7,46.4,15.2,15.8043746,12.2,46.6158773,38.5
3.38,64.8,63.5,6.30E-03,3.72,27.116094,3.36,44.7765755,85.6
45,30.8,37.5,2.52,20.7,20.3827736,2.8,34.8408297,18.4
81.1,62.6,36.7,0,8.07,29.3907332,13.4,34.969338,88.4
61.5,34.7,44.2,0.192,16.3,19.0108717,3.83,73.4523535,21.7
28.9,72,55.1,0,31.5,19.3570828,3.06,39.7421461,93.4
82.1,32.6,21.4,91.2,24,36.6045428,5.48,50.5874966,8.25
57.2,27.2,10.8,0,14.2,31.8239177,3.51,82.089621,22.9
56.7,64.1,40.5,2.50E-03,10.1,20.8794409,2.55,38.2301848,53.8
91.8,25.1,9.97,7.48E-03,12.3,25.0647124,3.61,35.9090814,7.63
73,31,20.5,82,32.5,24.8123342,3.01,39.1506729,24.1
62.5,29.4,55.2,0,13.7,19.3942924,3,32.3635907,72.8
48.7,46.5,35.7,1.21,15.5,24.8236588,3.43,54.7269721,58.2
93.6,38.7,43.2,2.12E-04,5.75,17.8185466,3.25,26.8042445,25.5
53.5,52.1,81.1,0,4.72,10.6678315,3.45,52.4690764,87.2
92.2,31.5,43.5,7.3,40.1,22.5603443,2.68,34.7834823,55.8
68.5,32,9.17,0.0145,11.3,38.25309,3.09,71.7386299,13.6
76.1,68.5,74.7,3.24,9.94,14.015078,4.85,40.3545491,90.2
89.6,35.8,13.8,3.9,38.8,32.244548,3.97,47.0867955,35.4
10.6,65.9,66.6,0.0513,21.9,23.1961431,6.38,37.0083091,48.4
16.4,58,23.2,0,11.1,30.4471624,2.71,32.9441805,73.2
0.989,34.2,89.9,0.0329,5.03,9.0014884,16.9,77.3243475,84.7
7.94,59,47.6,5.87E-03,9.34,22.8612567,2.6,44.1976601,57.9
59,50.6,82.3,7.09E-03,10.9,8.6261567,6.07,46.7167584,88.6
28,52.1,54.4,3.32E-03,29.3,16.579305,3.43,49.4325959,67.7
70.3,73.8,69.5,0.0873,15.8,16.0486637,3.25,54.9785471,96.5
69.5,38,54.8,1.18,37.1,13.3922216,3.72,69.10986,57.1
19.5,62.6,73.2,33.1,14,21.4311137,6.7,46.9457293,63.3
27.6,25.1,87.8,1.44,9.64,15.3497703,5.92,56.0572637,42
78.7,42.7,21.8,0.192,11.1,27.2115447,3.62,31.9789029,38.1
72.1,26.1,48.6,0.0417,13.8,19.32958,3.07,42.4177986,45.1
14.7,52.2,22.3,6.10E-04,21.9,23.4824953,3.54,58.0933046,29.2
13.4,54.1,54,0,44.5,20.2420242,16.6,56.2297244,64.3
31.8,50.1,73.6,0,33,19.033521,11.4,39.4390841,92.6
68.1,57.4,40.1,0,6.4,22.0183783,2.86,43.3922853,70.6
69.4,48.7,31.7,0.0312,18.2,35.2957355,3.54,59.0744888,47.3
98.4,57.7,15.6,7.09,9.63,28.6465411,3.28,46.5555997,31.5
68.5,36,51.9,0.0125,27.7,19.3247266,3.78,38.340275,48.1
4.66,57.9,53.5,0.653,14.1,19.8909597,10.1,32.4334959,57.1
60.4,46.1,18.5,0,12.1,32.1927781,5.02,39.9794889,40.5
13.6,43.5,45.6,1.62E-04,12.4,19.6029897,2.79,45.0109881,52.9
92.2,44,18.6,3.95E-03,61.5,27.8473436,18.8,33.046736,25.4
15.7,64.9,43.4,0,14.1,23.4048405,3.32,34.9283158,76.8
95.5,42.8,17.4,6.93,11,28.5381479,3.63,45.999707,28.3
49.4,31.3,37.6,0.846,13.7,17.9366466,2.98,59.5922895,26.4
87.9,61.4,37.9,85.6,14.4,27.6030544,2.91,55.0534754,69.8
70.7,60.3,55.2,0.0258,28.3,19.8133049,4.24,42.544214,64.1
93.7,34.4,30.5,1.47E-04,20.5,16.875364,2.81,48.3622512,24.9
54.6,31.7,33.9,5.54E-04,10.3,21.639811,3.53,54.5566044,17.9
74.6,42.3,12,18.2,10.9,33.7313143,3.64,37.5185751,25.3
55.8,50.3,89.4,8.35E-03,81.6,11.8941306,12,63.8908307,81.4
36.1,69.6,60.6,4.76E-03,18.1,15.0003236,3.13,56.8291509,96
32.4,53.8,39,0,7.29,22.3985634,2.52,39.1088135,76.1
72,56.8,42.6,0.0788,33.9,24.6634958,3.03,50.5540091,56.9
55.3,32.7,44.7,0,22.5,20.9279752,2.68,43.3244731,43.6
55.1,64.5,69.8,1.41,8.71,19.4719472,2.83,55.368258,96
99.1,24.1,1.33,81.3,14.9,55.4471624,4.92,48.0307248,3.81
61.5,53.8,8.3,0,46.4,54.7757717,77.9,25.1261014,26.3
70.6,44.4,30.5,89.7,11.2,26.0062771,3.56,50.0529521,40.6
9.24,33,86.2,2.04E-04,17.3,8.4384909,11.7,47.7410578,38.7
33.2,34.5,31.6,3.82,35.5,25.3656248,2.72,41.9175789,7.86
0.753,57.9,46.7,0,41.4,22.4988675,3.37,47.3341845,90.5
20.1,57,75.1,0.0129,16.7,17.7991329,9.77,53.8860169,45
19.4,43.6,56,0.0443,10.4,17.7603054,3.68,56.6206911,90.3
61.1,53.7,48.7,27.5,9.17,20.5607325,3.13,59.6630319,61
35.5,55.2,79.5,5.38E-04,43.9,12.3325568,4,48.7854497,74.9
30.1,35.4,46.8,1.52E-04,19.7,20.7014819,3.86,86.1675632,64.6
63.7,53.8,46.7,0,11.5,18.4446386,3.27,46.7845706,50.7
67.5,44.3,57.7,0,36.4,27.454216,4.9,55.9182905,90.9
53.8,41.9,29,0,36.5,30.9486831,4.82,51.3242219,51.2
65.8,32.6,55.3,0,34.5,14.6816152,4.48,73.0860838,83.8
1.8,49.8,50.5,10.7,17.6,23.1136349,3.37,42.613282,79.7
47.1,50.8,25.3,24.6,12.1,31.2722449,4.87,39.9870236,57.9
72.2,37.6,44.8,0,64.4,20.4701352,2.97,43.9134348,85.8
75.7,44.5,15.3,82.7,63.9,41.3042775,3.74,41.7233513,16.3
89.2,65.3,49.6,1.51,17.3,26.2667443,4.17,64.1968229,93.6
75.4,50.7,53,0.0599,14.3,24.0584353,3.68,47.8921702,77.3
73.8,55.7,30.8,0.0117,11,26.7278198,4.92,39.5169426,81.2
22.7,65.9,48.1,1.62,27,29.7838607,4.14,58.164047,87.4
17.1,47.7,30.3,8.93E-03,16.4,25.7166893,3.39,53.3908202,53.6
81.2,70.9,50,1.88E-04,9.15,16.8284476,4.88,30.7076331,97.3
2.59,20.7,74,57.7,8.24,12.6739145,4.54,55.8998723,33.5
77.9,45.9,28.3,0,33.1,17.9301754,3.43,40.1310199,57.7
10.2,70.7,78.8,1.99E-04,83,12.4555103,5.94,42.7183491,90.8
93.8,50,25.6,2.81,12.9,24.1296188,2.92,47.5363653,16.9
0.733,40.4,61.2,19,64.1,21.1140232,4.49,39.2854601,66.3
15.1,52,78.6,3.16E-04,34,23.1168705,3.73,53.1773373,75
5.44,59.5,74.2,0.027,8.44,15.8156992,3.14,49.6264049,94.6
63.6,49,37.1,0,35.2,24.923963,6.1,58.0824211,59
47.6,33.6,28.6,0.293,12.5,28.7614056,5.18,34.3920969,19.3
73.9,51.4,20.1,8.30E-04,8.28,28.0641299,9.3,67.2257686,72
33.8,29.2,33,0.0143,8.7,32.5179577,3.85,55.8801984,21.3
83.3,56.8,75.7,4.88,71.3,11.5721866,6.08,31.883882,74.5
37,55.7,57.7,0.016,32.7,21.3987575,3.25,43.2001507,74.9
18.4,43.4,69.6,0.393,31.8,17.9706206,5.23,41.450428,53.6
89.9,57.4,38.8,1.03E-04,9.77,21.0201903,4.15,48.6033613,75.4
89.5,33.5,22.9,57.1,11,24.5211286,3.61,32.8700894,36.3
2.4,38.2,54.7,40.9,17.9,17.9965055,3.15,34.053873,43.7
32.6,24.4,31.8,0,39.6,23.1427555,3.14,75.88271,34.5
36,33.5,20.9,0.213,5.81,25.8687633,3.01,56.5591578,23.5
26.9,45.2,52.7,0,10.6,14.8822235,3.26,45.4044664,57.9
49.2,42.4,79.9,0,40.8,12.6383227,14.4,34.6570669,68.8
52.4,19.3,32.2,1.53E-03,8.07,20.7451628,4.25,25.7468762,29.7
90.2,63.3,19.6,3.13,16.1,35.1841066,4.34,48.7138701,75.1
59.6,40,32.6,0,11.6,22.4406264,3.14,29.1132087,21.1
9.66,20,40.4,72.9,68.1,25.0630945,2.84,34.280751,12.4
29.5,57.9,42.9,63.4,7.79,21.3211027,3.82,36.6725967,74.9
82.3,37.9,36.3,1.3,9.51,24.7751246,3.08,25.3517236,41.1
24.2,37.6,47.8,0.89,11.7,21.2402123,3.74,76.4080454,28.9
14.4,61.4,67.9,0,6.39,19.7194719,5.23,50.5184286,84
68.7,48.8,42.4,0.439,19.4,20.9166505,4.03,52.1990833,18.5
52.4,38.2,32.2,0.215,12.7,20.1028926,2.82,60.6274723,41.6
49.6,69,50.6,0.304,8.83,23.2042322,5.56,41.3491283,84.8
63.5,67.6,35.2,0,4.17,25.3510645,3.84,46.71927,78.7
46.1,51.3,20.9,0.0549,12.4,27.860286,2.63,32.6909312,23.1
44.6,45.2,13.6,11.2,44.8,44.3425225,37.1,49.5175705,45
63.6,41.2,52.3,0,33.7,12.8065748,4.93,34.8119467,52.6
26,42.9,69.6,89.4,9.06,25.5112276,5.01,53.1007346,67.3
67.2,53.1,77.7,8.06E-04,30.8,19.9443474,5.04,50.6959124,86.4
66.7,37.7,56.7,0,7.27,20.9020902,6.07,38.9489106,58.6
91.2,65.4,23.9,0.72,11.5,25.3672426,3.02,32.4037757,66
49,41.7,62,0,7.79,15.4322785,4.03,77.7140585,84.5
64.5,61.6,78.8,0,7.61,14.3758493,5.53,60.4838946,90.4
76.6,64.8,39.1,1.39,22.1,24.0681421,3.51,43.8510643,68.2
59.9,54.5,59,0,9.16,14.6719084,8.13,42.2089202,58.3
58.2,47.6,91.5,88.9,6.58,12.6820035,8.18,50.6209841,49.7
21.8,45.6,64.7,5.12E-04,48.9,23.8756229,3.52,50.8369786,75.7
24.6,73.7,39.4,44.8,8.69,22.9550896,5.19,53.7273698,95.7
32.7,46.3,69.3,2.76E-04,23.6,19.73565,7.82,42.2633374,73.5
30.7,25.5,74.2,0.01,29.3,14.6314631,4.89,40.3913853,53
74.9,41.2,63.3,0,38.8,13.0282146,6.04,37.7261977,79.9
97.1,23.7,9.6,9.61,20.3,36.3052482,3.87,53.6026288,6.29
0.331,68.7,77.2,76.5,8,20.2129036,3.12,58.5131543,93.3
59.1,37.1,42.1,1.18E-04,7.67,22.4729826,2.76,33.3619373,36.3
9.01,90.3,66.5,8.51E-04,9.25,21.0832848,7.92,51.0111137,52.4
12.3,56.9,39.1,2.49,33.7,22.7447745,3.23,50.3710835,67.8
33.1,64,27.8,0.771,8.57,34.7489161,5.42,41.3788484,78.7
0.0405,36.5,70.1,57.2,19.6,18.9704265,5.75,39.128906,55.8
93.7,36,17,1.32,11.2,27.9217628,3.5,76.3029783,32.8
6.91,42.4,83,0.0896,22,17.4270368,10.3,41.4068942,75.3
48.5,55.6,72.2,0.0324,14.2,14.1946548,3.31,45.6916218,71.7
43.4,37.6,33.1,0.354,10.6,16.0923445,3.8,27.2073505,12
40.6,46.5,41.9,0.367,16.5,22.62991,2.87,34.5143264,55.3
24.7,58.2,72.5,7.66,8.94,14.539248,2.69,44.3324473,63
47.9,52.6,56.7,2.46E-03,26.1,17.1164175,6.57,33.4988175,56.5
2.8,69.6,89.1,0,9.57,12.0445868,8.16,40.7107725,65
66.6,47.5,30.3,7.65,11.2,24.59393,3.13,33.1534775,57
84.4,46.6,26.4,0.0196,10.8,29.4085291,3.41,34.0501057,56.4
44.8,41.6,31.5,0.0629,9.05,22.477836,2.84,29.3915737,14.8
7.14,61.9,74.6,0,21.3,14.2706918,6.67,66.1047741,90.3
19.1,33,48.5,0,6.82,21.3680192,3.67,39.0209088,50.6
0.78,67.6,66.6,3.93,8.43,17.4140944,3.39,54.2468448,93.6
78.5,40.4,38.9,31.6,8.36,23.0181842,3.41,38.1761862,30.3
10.6,41.2,58.1,0.178,27.6,21.4586164,3.95,40.6011009,77
83.3,21.7,29.2,82,7.37,30.5199638,18.2,30.5611252,17.7
0.389,41.2,72.8,88.2,15.9,14.4713001,3.26,54.2857741,79.5
64.3,62.1,49.9,0.926,9.27,23.6701611,5.62,43.1762908,61.4
0.0325,31,67.9,69.8,8.12,18.7762894,5.14,38.6311978,65.9
62.8,50,51.7,0.299,11.3,20.1870187,2.99,61.1959229,43.5
3.9,66.6,86.8,17.4,4.7,15.6296512,6.38,41.7601875,74.1
26.5,36.2,73.2,88.1,57.1,19.2066265,4.47,45.9942653,63
4.94,43.4,66.4,4.5,70.8,20.5105805,5.02,39.476339,41.3
61.6,37.5,18.7,0.0399,15.9,31.5003559,3.06,57.0999812,5.56
20.7,54,84.2,0.363,32.4,14.2658383,3.9,67.2349777,89.9
44.7,59.2,28.9,12.2,17.6,24.9013137,2.93,28.2910902,32.5
66,41.1,63.5,5.19,27.3,21.7708536,6.67,40.6550995,75.5
47.8,67.7,25.5,0,7.34,28.3876917,4.04,45.8268277,72.7
2.98,44.5,40.1,0,6.84,17.4302724,3.41,55.0911488,18
28.7,49.2,53.2,2.39E-03,10.6,16.5048858,2.79,36.985705,90.7
89,49.4,63.2,1.44,15.4,23.49382,2.71,55.8781054,95
0.487,27.5,75.5,1.92E-03,20.4,19.2826636,9.01,69.2463216,57.5
0.377,34.6,87,1.87E-03,7.08,14.709118,4.43,64.1223132,52.7
68.7,65.2,44,90,12.2,20.0543584,3.92,48.5790829,70.1
15.5,30.2,74.9,2.68,10.2,14.717207,7.14,61.9615312,40.1
72.5,45.9,38.8,2.24,14.1,19.8763994,3.98,39.6140564,59.2
26.5,66.4,85.9,2.61,9.71,18.2424125,3.17,36.4746018,93.9
7.99,62.2,72.9,1.78E-03,14.8,25.8784702,3.25,50.4250821,85.1
26.7,67.1,46,36.6,3.79,24.7427684,3.46,59.7316813,81.2
88.8,30.2,42.3,1.42E-04,7.96,20.5623504,3.57,43.1984763,39.2
15.8,63.7,65.2,2.24E-03,8.22,23.4614638,6.58,42.3663116,81.4
49.6,66.1,38.7,0,21.4,22.8208115,3.42,46.6506206,80.4
31,69.6,44.8,0.0204,6.62,24.6133437,4.35,47.2483727,88.3
64,52.7,36.3,0,9.21,21.1722643,3.07,47.4086942,73.4
54.1,76.3,61.6,78.7,11.3,16.063224,3.65,39.5529417,64.5
59.9,46.5,38.5,2.93,18.8,29.9974115,4.19,53.0940371,28.2
54.3,27.4,30.8,63.5,11,31.3919627,3.78,33.5264447,29.7
60.8,53.9,44.4,0,39.7,18.1259302,5.29,54.0128508,37.3
8.66,51.7,49.9,48.4,9.31,19.9831748,2.64,45.7632014,57.4
23.7,56.4,57.3,0,23.6,20.7111888,4.38,49.9621172,31.1
1.83,45.4,60.2,2.45,15.1,15.293147,4.5,72.7528831,50.9
27.5,31.1,72.5,2.01,18.5,8.5485019,3.17,31.23548,54
26.3,18.8,20.8,14.2,9.96,27.6645312,3.72,58.2318592,10.7
9.23,40.7,50.3,69.6,22.7,29.1124701,5.33,63.854413,68.5
0.768,56.9,88.8,2.93,4.85,19.8650747,4.83,38.1581867,89.6
11.4,57.3,58.5,0,4.85,20.0139132,7.84,58.7065447,72.4
9.89,35.4,58,32.3,38.4,26.1712936,3.55,41.9435317,51.3
77.9,47,21.8,77.1,10.3,29.6948813,5.01,33.298311,37.6
72.1,37.2,13.8,78.5,9.74,27.5415777,3.23,31.3443144,15.1
24.9,54,63.4,0.736,2.5,21.8970426,2.93,40.2030181,93.9
73.9,34.6,27.1,69,9.47,29.4182359,3.08,52.2748488,21.5
47.2,62.4,41.3,0,44.1,17.4771889,3.67,50.6687038,78.7
81.7,48.7,31,36.4,19.3,20.9684204,2.69,34.414701,43
27.1,62.4,94.1,0.0569,12.5,12.6172911,17.9,51.7436531,38.2
77.1,52.8,15.5,2.13E-03,15,27.6418818,3.38,34.1421964,41.2
93.5,29,23.8,0,16.6,20.3617421,3.69,35.6395069,24.2
95.9,31.1,1.92,0,11.8,40.04724,3.02,32.4703322,14.3
49.6,27.5,41.8,0,18.5,19.4444444,3.45,36.8982189,70.7
85.5,39.1,19.4,5.71,19.9,35.8991782,7.07,36.9107767,34.5
84.4,41.7,28,0,7.33,16.8818352,3.1,51.2744093,17.7
88.1,30.2,21.9,0,18.1,21.7708536,3.17,49.4493397,38.5
83.3,53.8,51.6,33.6,11.8,14.1509739,4.3,52.4640532,55.6
89.4,24.4,20.1,34,9.71,33.8639746,4.4,42.7807196,7.24
27.8,58.9,65.8,0,45.4,16.6116612,3.08,56.0932627,89
80.3,59.9,24.1,4.43E-03,9.02,25.1569275,6.8,59.3679231,38.4
98.4,30.7,7.63,0,8.96,34.7278846,3.62,67.2646979,47.9
92.2,51.6,5.97,0.542,10.6,39.2852521,4.19,47.5493418,20.9
72.8,66,18,0,13.2,23.6297159,9.73,48.3865296,27.3
75,70.4,53.4,0,19.9,20.4005695,3.25,49.3463656,91.7
83.1,78.6,58.8,0,33.8,21.9471947,8.47,48.8172628,69.6
68.8,65.4,33.6,1.47,11.4,20.4652818,3.28,45.5748341,25.8
39.7,61.2,94.7,1.5,5.92,16.5259173,4.33,53.7905775,50.1
97.5,43.6,14.7,88.3,28.8,33.242736,3.93,49.727286,10.1
96.9,46.8,4.02,62.3,9.24,31.3596065,4.89,44.3044015,10.8
66,32.3,37.6,0,72.3,28.5656507,2.85,38.2406497,36.5
63.7,48.1,16.5,0,11.7,25.0808904,3.33,60.9975094,65.9
23.3,46.1,16.3,79.7,8.96,29.5072154,3.03,36.0526591,29.4
95.2,19.1,9.85,21.1,25.6,35.8037274,4.12,32.206618,6.95
44.9,60.6,14.5,0,19.7,26.9526953,3.12,34.9890119,68.6
83,61.6,73.6,1.56,11.7,17.7441274,5.8,55.0455221,81.8
18.2,48,34.1,0.225,9.35,21.3146315,3.34,50.1090437,34
79.9,61.7,40.9,0.319,18.4,21.2547725,4.51,31.832395,65.9
50.4,53.4,69.5,0.0661,7.5,21.9924934,3.75,52.0534126,96.3
98.9,52.5,5.52,92.9,12.1,45.3342393,4.81,50.3413634,7.57
59.1,23.7,27,2.91E-03,6.87,20.3763023,2.98,82.7706733,32.1
87.2,48.9,1.7,0,7,36.4524688,10.8,36.3025597,35.2
94.6,29.3,20.3,0,20,24.9126383,4.84,39.2297871,18.9
41.9,51.2,40.3,10.3,10.8,23.2365884,4.99,46.5589485,39.5
47.6,53,48.2,0,32.9,17.061412,2.85,44.7690408,54
58.3,42.5,57.4,4.87,11.4,16.2605966,4.49,80.3172942,50.9
83.5,30.2,33.9,0,34.9,13.4941435,3.15,30.6523787,24.7
69.8,54.1,35.7,19.5,10.5,21.2013848,3.08,42.0611566,51.4
52.3,54.5,43,75.4,10.2,23.3708665,2.98,58.6964985,92.5
98.7,68.6,9.39,0,10.5,27.3296447,15.5,55.7374579,90
56.4,61.6,33.8,0,36.6,16.9449298,2.85,42.5295632,67.6
70.9,50,17,0,23.9,39.3046658,3.61,42.3889156,53.4
79.1,25.3,31,3.92E-03,35.3,17.9625315,3.55,30.3405262,27.1
88.3,39.9,46.7,0.0728,74.3,18.5950948,10.9,78.0698633,53.5
74.3,39,20.3,0,61.6,24.2655148,2.86,34.1380104,66.7
73.1,55.2,36.9,42.6,9.76,21.5508316,3.42,50.959208,56.5
65.9,69.2,44,80.3,8.51,26.3314567,3.48,47.3015341,94.3
93.4,29.7,11.4,0,25.2,31.7996506,3.04,43.1093158,41.7
69.8,69.1,70.4,0,69.3,13.2417654,6.34,49.8373763,86.5
88.6,26.3,18.2,4.06,13.4,25.990099,3.34,31.348919,16.3
74.9,60.9,26.4,1.45E-03,7.4,25.2944412,5.65,61.3905691,65.2
89.9,25.7,50.2,3.80E-04,13.2,18.9461593,7.6,82.958622,84.8
87.6,54.1,27.7,77,6.75,28.4216657,3.97,50.2697838,63
87.5,51.4,24.3,1.14E-04,10.4,23.3482172,2.96,42.6974194,39.3
75.4,49.4,29.9,70.9,4.98,28.5057918,3.39,50.1199272,89.6
77.5,46,24,1.29E-03,12.9,19.6466705,4.69,57.7081982,44.4
63.8,47.3,33.6,1.53E-03,14.9,19.2082444,3.1,39.0673727,53.4
91.6,54.8,30.9,40.8,9.92,25.3170905,3.23,37.9769355,68.6
82.3,67.5,30.2,0,6.86,15.8965897,7.63,86.1847255,93.7
82.2,54.2,26.3,23.6,6.99,29.1545331,3.76,42.8418343,54.6
98.5,40.4,60.2,88.4,95.8,22.2303113,8.07,41.9933444,61.4
41.4,51.7,82.9,2.24E-04,43.6,13.5232641,8.27,39.2130434,92.2
87.9,47.3,22.1,4.41E-03,4.95,25.5953537,5.32,41.563867,48.4
71.5,49.2,68.1,6.21,9.17,20.7354559,7.8,53.340589,82.2
87,25.1,32.6,1.17E-03,22.5,22.0005824,3.73,34.0948952,19.6
73,66.9,35.6,2.71E-04,7.85,21.5815699,3.2,50.5439628,49.9
85.8,64.4,22.8,1.37E-04,12,26.802239,2.87,54.7345068,57.1
80,62.5,39.9,0,22.8,19.143532,2.93,39.1891835,84.9
32.4,55.1,44.1,0,13.2,20.4733709,4.42,70.6013102,27.7
76.5,48.8,10.5,3.26,13,36.8180936,3.18,44.9837795,8.82
98.8,12.6,13.5,0.0413,7.92,36.5527729,4.53,29.7486343,13.5
98.2,33.8,7.66,88.6,8.15,32.8382838,3.6,34.5377676,9.83
83.8,61.9,25.7,0.075,9.09,29.0121659,4.2,28.3986689,57.2
75.9,65.6,29.6,0,21.2,21.8468906,12.9,56.3276753,56.8
35.5,74.6,74.2,0,17.5,18.9380703,24.9,51.966345,93.9
99.3,9.62,12.1,41.3,14.8,43.5999482,3.31,31.5640763,13.7
40.7,73.7,44,0.0248,9.83,28.4281369,4.38,39.7517738,69.4
65.8,55.8,66.9,3.41E-04,23.6,20.159516,41.5,43.9749681,48.4
97.5,35.8,13.9,91.7,7.7,31.8627451,4.27,27.4141359,12
77.7,65,48.1,0,11.7,23.0634828,10.1,60.8543502,82.5
66.2,55,29.6,0,31.8,17.8767877,5.7,45.8791519,35.8
73.8,81.9,44.7,0.122,9.58,18.9461593,5.78,33.0957115,84
86.7,47.9,3.71,1.82E-03,11.3,31.3418107,4.36,61.5270307,47.2
52.7,58.4,41.1,0,10.2,29.4311784,15.2,55.967266,72.7
52.7,62.8,64.8,1.91E-03,24.9,16.765353,3.06,45.0633123,93
67.8,44.6,31.2,2.06E-03,14.2,30.4601048,5.87,38.2406497,40.3
68.5,49.4,30.2,0,28.1,19.9346405,7.11,62.0343666,78.5
67.4,58.4,85,0,64.6,15.0278263,15.9,52.026204,53.6
64.4,43.2,52.1,2.51,10.3,24.6602601,6.39,35.9999163,45.4
59.6,47.5,20.7,17.4,10.9,31.9128972,4.15,62.8560665,48.3
93.2,52.6,33.1,0,7.92,17.4982204,5.9,47.6891521,66.5
80.7,39.7,22.3,0,34.6,30.0734485,2.91,43.4123778,53.6
62,54.8,15.2,0.316,10.9,28.1967903,4.28,53.7570899,19.1
71.3,47.5,74.9,0.0458,18.5,15.521258,6.77,31.9307646,67
98.8,58.5,19.9,0.0566,14.8,23.0246554,4.4,51.4698926,66.2
36.3,75.6,55.3,0,28.2,24.9417589,12,51.1567844,94.3
60.5,54.9,72.4,0,21.6,13.0848379,3.37,56.1510287,92.3
66.9,32.9,81.1,0.0324,26.8,22.5975539,7.33,44.4094686,82.7
69.6,45.8,69.3,0,61,23.1055458,47.3,41.8116746,49.8
35,53.8,34.7,1.51E-03,26,21.5880412,2.81,45.5379979,70.7
79.2,51.3,38.5,0,7.94,19.0852909,3.68,38.7898449,52.4
59.6,55.8,30.3,1.23E-03,11.7,21.5006795,3.13,41.4726135,85.2
36,47.2,27.2,0,8.48,26.422054,5.66,70.5841478,78.5
96.5,52.6,16.3,80.4,33.3,23.6976639,4.09,27.7875217,22.5
49.7,47.3,57.3,13.3,31.4,18.7730538,5.53,65.7150631,42.1
98.2,36.3,9.61,0.0956,15.2,26.91225,3.65,53.8680173,15.5
80.6,49.5,33.9,0.157,12.5,23.1184883,3.49,61.9673915,34.3
81.4,47.3,26.5,0.165,28.8,16.8025626,2.95,48.1366291,37.4
